Especie;Familia;Nombre común;Genero;Diámetro;Altura;Copa;Riego;Unidades;Código vía
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.14;5;1;NO RIEGO;1;24
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.42;7;3;NO RIEGO;1;24
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.26;5;2;NO RIEGO;1;24
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.42;7;3;NO RIEGO;1;24
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.28;5;3;NO RIEGO;1;24
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.44;7;4;NO RIEGO;1;24
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.5;7;4;NO RIEGO;1;24
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.52;7;4;NO RIEGO;1;3549
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.4;7;3;NO RIEGO;1;3549
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.6;7;5;NO RIEGO;1;3549
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.46;7;4;NO RIEGO;1;3549
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.3;7;3;NO RIEGO;1;3549
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.34;7;4;NO RIEGO;1;3549
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.5;7;4;NO RIEGO;1;3549
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.5;7;5;NO RIEGO;1;3549
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.6;7;4;NO RIEGO;1;3549
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.52;7;5;NO RIEGO;1;3549
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.64;7;4;NO RIEGO;1;3549
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.5;7;4;NO RIEGO;1;3549
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.52;7;4;NO RIEGO;1;24
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.4;7;3;NO RIEGO;1;24
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.64;7;4;NO RIEGO;1;24
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.5;7;5;NO RIEGO;1;24
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.28;5;4;NO RIEGO;1;24
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.42;7;3;NO RIEGO;1;24
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.3;7;4;NO RIEGO;1;24
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.28;7;3;NO RIEGO;1;3562
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.4;7;4;NO RIEGO;1;3562
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.3;7;2;NO RIEGO;1;3562
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.36;7;4;NO RIEGO;1;276
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.4;7;4;NO RIEGO;1;276
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.2;5;3;NO RIEGO;1;276
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.4;5;3;NO RIEGO;1;276
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0;0;0;NO RIEGO;1;276
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.24;5;3;NO RIEGO;1;3558
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.22;5;3;NO RIEGO;1;3558
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.4;5;3;NO RIEGO;1;3558
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0;0;0;NO RIEGO;1;578
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.7;5;3;NO RIEGO;1;3010
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.24;5;2;NO RIEGO;1;1901
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.4;5;3;NO RIEGO;1;1901
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.22;5;2;NO RIEGO;1;1901
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.78;7;5;NO RIEGO;1;1901
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.54;5;4;NO RIEGO;1;1125
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.22;5;2;NO RIEGO;1;1125
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.44;7;4;NO RIEGO;1;3450
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;1.1;7;5;NO RIEGO;1;1125
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.4;7;3;NO RIEGO;1;1125
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.44;7;3;NO RIEGO;1;1125
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.6;7;6;NO RIEGO;1;1125
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0;25;0;ASPERSION;12;3446
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0;25;0;ASPERSION;12;3446
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0;25;0;ASPERSION;6;3446
Populus_nigra;Salicaceae;CHOPO NEGRO;POPULUS;0.1;9;3;ASPERSION;1;3396
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0.03;5;0.5;DIFUSORES;1;20
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0.04;5;0.75;DIFUSORES;1;1219
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0.04;5;0.75;DIFUSORES;1;1219
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0.04;2.5;0.75;DIFUSORES;1;1219
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0.03;5;0.5;DIFUSORES;1;1219
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0.08;5;1;DIFUSORES;1;278
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0.05;5;0.75;DIFUSORES;1;278
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0.04;3.5;0.75;DIFUSORES;1;278
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0.04;5;0.75;DIFUSORES;1;278
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0.04;5;0.5;DIFUSORES;1;278
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0.03;5;0.5;GOTEO;1;3428
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0.03;5;0.5;GOTEO;1;3428
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0.08;5;1;GOTEO;1;3428
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0.03;3.5;1.5;GOTEO;1;3495
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0.02;3.5;0.75;GOTEO;1;3495
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0.07;5;1;GOTEO;1;3495
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0.03;3.5;0.75;GOTEO;1;3495
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0.03;5;2;GOTEO;1;3495
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0;25;0;ASPERSION;12;3443
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0;25;0;ASPERSION;12;3443
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0;25;0;ASPERSION;12;3443
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0;25;0;ASPERSION;12;3443
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0;25;0;ASPERSION;12;3443
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0;25;0;ASPERSION;12;3446
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0;25;0;ASPERSION;12;3446
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0;25;0;ASPERSION;12;3446
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0;25;0;ASPERSION;12;3446
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.05;2.8;1.3;GOTEO;1;3429
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.05;2.8;1.3;GOTEO;1;3429
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.04;2.6;1.2;GOTEO;1;3429
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.05;2.8;1.3;GOTEO;1;3429
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.05;2.8;1.3;GOTEO;1;3429
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.05;2.8;1.3;GOTEO;1;3429
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.05;2.8;1.3;GOTEO;1;3429
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.05;2.8;1.3;GOTEO;1;3429
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.05;2.8;1.3;GOTEO;1;3429
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.05;2.8;1.3;GOTEO;1;3429
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.04;2.6;1.2;GOTEO;1;3429
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.04;2.6;1.2;GOTEO;1;3429
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.04;2.6;1.2;GOTEO;1;3429
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;1.9;0.04;1;GOTEO;1;3429
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.04;2.1;1.1;GOTEO;1;3429
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.04;1.9;1;GOTEO;1;3429
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.04;2.1;1.1;GOTEO;1;3429
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.04;1.9;1;GOTEO;1;3429
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.04;2.1;1.1;GOTEO;1;3429
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.04;2.1;1.1;GOTEO;1;3429
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.04;2.6;1.2;GOTEO;1;3429
Prunus_cerasifera;Rosaceae;CIRUELO JAPONES;PRUNUS;0.04;2.6;1.2;GOTEO;1;3429
Prunus_sativa;Rosaceae;CIRUELO;PRUNUS;0;0;0;ASPERSION;1;4142
Populus_bolleana;Salicaceae;"CHOPO BLANCO ""PYRAMIDALIS""";POPULUS;0;25;0;NO RIEGO;12;3443
Prunus_serrulata;Rosaceae;"CEREZO JAPONES ""AMANOGAWA""";PRUNUS;0.22;5;2;NO RIEGO;1;276
Prunus_serrulata;Rosaceae;"CEREZO JAPONES ""AMANOGAWA""";PRUNUS;0.14;5;1.5;NO RIEGO;1;276
Prunus_serrulata;Rosaceae;"CEREZO JAPONES ""AMANOGAWA""";PRUNUS;0.12;5;1.5;NO RIEGO;1;276
Prunus_serrulata;Rosaceae;"CEREZO JAPONES ""AMANOGAWA""";PRUNUS;0.14;5;1.5;NO RIEGO;1;276
Prunus_serrulata;Rosaceae;"CEREZO JAPONES ""AMANOGAWA""";PRUNUS;0.18;5;1.5;NO RIEGO;1;276
Punica_granatum;Punicaceae;GRANADO;PUNICA;0.04;2;1.5;ASPERSION;1;3446
Punica_granatum;Punicaceae;GRANADO;PUNICA;0.04;2;1.5;ASPERSION;1;4142
Punica_granatum;Punicaceae;GRANADO;PUNICA;0.04;2;1.5;ASPERSION;1;3446
Punica_granatum;Punicaceae;GRANADO;PUNICA;0;6;0;GOTEO;1;3598
Punica_granatum;Punicaceae;GRANADO;PUNICA;0.03;3.5;0.75;DIFUSORES;1;20
Punica_granatum;Punicaceae;GRANADO;PUNICA;0.03;3.5;0.5;DIFUSORES;1;20
Punica_granatum;Punicaceae;GRANADO;PUNICA;0.03;3.5;0.5;DIFUSORES;1;20
Punica_granatum;Punicaceae;GRANADO;PUNICA;0.03;1;0.5;DIFUSORES;1;3428
Punica_granatum;Punicaceae;GRANADO;PUNICA;0.03;1;0.5;DIFUSORES;1;3428
Punica_granatum;Punicaceae;GRANADO;PUNICA;0.03;3.5;0.5;ASPERSION;1;3428
Punica_granatum;Punicaceae;GRANADO;PUNICA;0;6;0;ASPERSION;1;3598
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.8;4;2;MANUAL;1;3446
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.8;5;2;MANUAL;1;3446
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.8;4;2;MANUAL;1;3446
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.05;3.5;2;GOTEO;1;3456
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.13;4;3;GOTEO;1;3456
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.13;4;3;GOTEO;1;3456
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.12;4;2;GOTEO;1;3945
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.07;2;1;GOTEO;1;3950
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.1;5;1;GOTEO;1;3945
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.1;4;1;GOTEO;1;3945
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.1;5.5;2;GOTEO;1;3950
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.1;2;1.5;GOTEO;1;3950
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.1;2;0.5;GOTEO;1;3950
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.1;2.5;0.5;GOTEO;1;3945
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.1;2.5;1;GOTEO;1;3945
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.15;2.5;2;GOTEO;1;3945
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.3;1;1;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.5;3;1.5;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.4;3;1.5;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.4;3;1;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.1;3;1;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.3;3;1;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.2;1;0.5;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.4;3;1;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.25;1;1;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0;0;0;MANUAL;1;3625
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.2;1;0.5;MANUAL;1;3625
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.3;3;1;MANUAL;1;3625
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.2;1;0.5;MANUAL;1;3625
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.3;1;0.5;MANUAL;1;3625
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0;0;0;MANUAL;1;3625
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.3;1;1;MANUAL;1;3625
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.3;1;1;MANUAL;1;3625
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.4;1;2;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.2;1;1;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;1.5;1;0.5;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.4;1;1.5;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.1;1;0.2;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0;0;0;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.5;1;2;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.5;0;1;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0;0;0;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0;0;0;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0;0;0;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.4;1;1.5;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.4;1;1.5;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.5;1;2;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0;0;0;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.3;1;1;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.4;1;0.5;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0;0;0;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0;0;0;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.4;1;1;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.4;1;1.5;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.5;1;1;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0;0;0;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.4;1;1;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;3;1;1.5;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.5;1;2;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.4;1;1.5;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;2.5;1;0.5;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.3;1;1;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.3;1;1;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.5;3;2;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.5;3;2;MANUAL;1;3625
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0;0;0;MANUAL;1;3625
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.4;1;1.5;MANUAL;1;3625
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.4;3;2;MANUAL;1;3625
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.4;3;2;MANUAL;1;3625
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.3;1;1;MANUAL;1;3625
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.3;1;1;MANUAL;1;3625
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.2;1;0.2;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.5;1;2;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0;0;0;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.3;1;0.3;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.3;3;2;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.5;3;2;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.5;3;2;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.3;1;0.5;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.4;1;1;MANUAL;1;3634
Quercus_ilex;Fagaceae;ENCINA;QUERCUS;0.4;1;2;MANUAL;1;3634
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.15;1.8;1;ASPERSION;1;3636
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.1;1.7;0.3;ASPERSION;1;3636
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.1;2;1;ASPERSION;1;3637
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.2;1.7;1;ASPERSION;1;3641
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.2;1.7;1;ASPERSION;1;3641
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.2;1.5;2;ASPERSION;1;3641
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.15;2;2;ASPERSION;3;3641
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.1;2;1;ASPERSION;1;3625
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.1;2;1;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.1;2.3;1;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.1;2;1;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.1;2;1.5;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.1;2.2;0.8;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.1;2.2;1.5;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.1;2;1;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.1;2.2;1.5;NO RIEGO;1;3634
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.07;2.1;0.8;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.06;2;1;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.07;1.7;0.7;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.08;1.8;1;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.07;1.8;0.9;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.1;2.5;2;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.1;2;1.5;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.1;2;1.2;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.1;2;1.2;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.1;1.8;1;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.07;2;0.8;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.06;1.8;0.7;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.1;2;1.3;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.1;2;1;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.08;2;1;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.08;2.3;2;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.08;2.1;1;NO RIEGO;1;4018
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.1;3;2.6;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.1;3;3;NO RIEGO;1;4018
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.1;3;2;NO RIEGO;1;3642
Quercus_suber;Fagaceae;ALCORNOQUE;QUERCUS;0.07;2;1;NO RIEGO;1;3642
Robinia_pseudoacacia;Leguminosae;ACACIA DE BOLA;ROBINIA;0.2;7.5;5;MANUAL;1;3426
Robinia_pseudoacacia;Leguminosae;ACACIA DE BOLA;ROBINIA;0.13;5.5;4.5;MANUAL;1;3426
Robinia_pseudoacacia;Leguminosae;ACACIA DE BOLA;ROBINIA;0;0;0;MANUAL;1;3659
Robinia_pseudoacacia;Leguminosae;ACACIA DE BOLA;ROBINIA;0.08;5;3;MANUAL;1;3426
Robinia_pseudoacacia;Leguminosae;ACACIA DE BOLA;ROBINIA;0.13;5.5;4.5;MANUAL;1;3426
Robinia_pseudoacacia;Leguminosae;ACACIA DE BOLA;ROBINIA;0.08;5;3;MANUAL;1;3426
Robinia_pseudoacacia;Leguminosae;ACACIA DE BOLA;ROBINIA;0.13;5.5;4.5;MANUAL;1;3426
Robinia_pseudoacacia;Leguminosae;ACACIA DE BOLA;ROBINIA;0.08;5;3;MANUAL;1;3426
Robinia_pseudoacacia;Leguminosae;ACACIA DE BOLA;ROBINIA;0.07;4;2;MANUAL;1;3426
Robinia_pseudoacacia;Leguminosae;ACACIA DE BOLA;ROBINIA;0.13;5.5;4.5;MANUAL;1;3659
Robinia_pseudoacacia;Leguminosae;ACACIA DE BOLA;ROBINIA;0.13;5.5;4.5;MANUAL;1;3659
Robinia_pseudoacacia;Leguminosae;ACACIA DE BOLA;ROBINIA;0.08;5;3;MANUAL;1;3426
